612,2,5
612,3,625
613,2,5
614,2,5
615,2,5
616,2,5
617,2,5
617,3,625
618,3,622
618,2,5
618,3,625
619,2,5
620,2,5
620,3,625
621,2,5
622,2,5
622,3,625
623,2,5
623,3,625
624,2,5
625,2,5
626,2,5
627,2,5
628,2,5
629,2,5
630,2,5
631,3,4480
631,3,6014
631,2,5
631,3,5911
632,2,5
633,2,5
634,2,5
635,2,5
636,2,5
637,2,5
638,3,560
638,2,5
639,3,560
639,3,528
639,2,5
640,2,5
641,2,5
642,2,5
643,2,5
644,2,5
645,2,5
646,2,5
647,2,5
647,3,7112
647,3,782
647,3,7117
647,3,783
647,3,4272
648,2,5
649,2,5
650,2,10
651,2,10
652,2,10
653,2,10
654,2,10
655,3,772
655,2,10
656,2,10
657,3,4601
657,3,782
657,3,498
657,3,783
657,2,5
657,3,499
658,2,5
659,2,5
659,3,560
659,3,528
660,2,5
661,2,5
662,2,5
663,2,5
664,2,5
665,2,11
666,2,11
667,2,11
668,2,11
669,2,11
670,2,11
671,2,11
672,2,11
673,2,11
674,2,11
675,2,11
676,2,11
677,2,11
678,2,5
678,3,686
679,2,5
679,3,686
680,2,5
680,3,686
681,2,5
681,3,686
682,2,5
683,2,5
683,3,686
684,2,5
685,2,5
686,2,5
687,2,5
688,2,5
689,2,5
690,2,5
691,2,12
692,3,4903
692,2,12
692,3,4719
692,3,4747
693,2,12
694,3,762
694,2,12
695,2,12
696,2,13
697,2,13
698,2,13
700,2,13
701,2,13
702,2,13
703,2,13
704,2,13
705,2,13
706,2,13
707,2,13
708,2,13
709,2,13
710,2,13
711,2,13
712,2,13
713,2,13
714,2,13
715,2,13
716,2,13
717,2,13
718,2,13
719,2,13
720,2,13
721,2,13
722,2,13
723,2,13
724,2,13
725,2,14
726,2,14
727,2,14
728,2,14
729,2,14
730,2,14
731,2,14
732,2,14
733,2,14
734,2,14
735,2,14
736,2,14
737,2,14
738,2,14
739,2,14
740,2,14
741,2,14
742,2,14
743,2,14
744,2,14
745,2,15
746,2,15
747,2,15
748,2,15
749,2,15
750,2,15
751,2,15
752,2,15
753,2,16
754,2,15
755,2,15
756,2,17
757,3,5911
757,3,5993
757,3,6014
757,2,17
758,3,1956
758,2,17
759,2,17
760,3,1956
760,2,17
761,3,805
761,2,17
762,2,17
763,2,17
764,2,17
764,3,4317
765,2,17
766,2,17
767,2,17
768,2,17
769,2,17
770,2,17
771,2,17
772,3,7112
772,2,17
772,3,4277
772,3,7117
772,3,4272
773,2,17
774,2,17
775,2,17
776,2,17
777,2,17
778,3,6825
778,2,17
779,2,17
780,2,17
781,2,17
782,2,17
783,2,17
784,3,761
784,2,17
784,3,805
785,2,17
786,2,17
787,2,17
788,2,17
789,2,17
790,2,17
791,2,17
792,2,17
793,2,17
794,2,17
795,2,17
796,2,17
797,2,17
798,2,17
799,2,17
800,3,5911
800,3,4480
800,2,17
800,3,6014
801,2,17
802,2,17
803,3,6014
803,3,5911
803,3,4480
803,2,17
804,3,891
804,2,17
805,2,17
806,2,17
807,2,17
808,2,17
808,3,782
808,3,783
809,3,6014
809,2,17
809,3,5911
810,2,17
811,3,816
811,3,835
811,2,18
812,2,18
813,2,18
814,3,835
814,2,18
815,2,18
816,2,18
816,3,835
817,2,18
818,2,18
819,2,18
820,2,18
821,2,18
821,3,835
822,2,18
822,3,796
823,2,18
824,2,18
825,2,18
826,2,18
827,2,18
828,2,18
829,2,18
830,2,18
831,2,18
832,2,18
833,2,18
834,2,18
835,2,18
836,2,18
837,3,5911
837,3,4480
837,2,18
837,3,6014
838,2,18
839,3,1990
839,2,18
840,3,835
840,2,18
841,3,835
841,2,18
842,3,835
842,2,18
842,3,816
843,2,18
844,2,18
845,3,835
845,2,18
845,3,816
846,2,18
847,2,18
848,2,18
849,2,18
850,2,18
851,2,18
852,2,18
854,3,6014
854,3,5911
854,3,5993
854,3,4481
854,2,17
855,2,19
855,3,5809
855,3,5821
855,3,1983
856,2,19
856,3,5844
856,3,5812
856,3,1984
857,2,19
858,2,19
858,3,5821
859,2,19
860,2,19
861,2,19
862,2,19
863,2,19
864,2,19
865,3,5993
865,2,19
865,3,6014
865,3,5911
866,2,19
867,2,19
868,2,19
869,2,17
870,2,17
871,3,772
871,2,17
872,2,17
873,2,17
874,2,17
875,2,17
876,2,17
877,2,17
879,2,17
880,2,17
881,2,17
882,2,17
883,2,17
884,2,17
885,2,17
886,2,20
887,2,20
887,3,891
888,2,20
888,3,886
889,2,20
890,2,20
890,3,909
891,2,20
892,2,20
893,2,20
893,3,899
894,2,20
895,3,5993
895,3,5922
895,2,20
895,3,6014
895,3,5911
896,2,20
897,2,20
897,3,5908
898,2,20
898,3,916
899,2,20
900,2,20
901,2,20
902,2,20
903,3,909
903,2,20
904,2,20
905,2,20
906,3,886
906,2,20
907,2,20
908,3,886
908,2,20
909,2,20
910,3,5911
910,3,5993
910,2,20
910,3,6014
911,3,5911
911,3,910
911,3,5993
911,3,929
911,3,6014
911,2,21
912,3,6014
912,2,21
912,3,5911
912,3,910
912,3,5993
912,3,929
913,3,6014
913,2,21
913,3,910
913,3,5911
913,3,5993
913,3,929
914,2,21
914,3,6014
914,3,5911
914,3,910
914,3,5993
914,3,929
915,3,6014
915,2,21
915,3,910
915,3,5911
915,3,5993
915,3,929
916,2,21
917,3,6014
917,2,21
917,3,5911
917,3,910
917,3,5993
917,3,929
918,2,21
918,3,886
918,3,888
919,2,21
920,2,21
921,2,21
921,3,916
922,2,21
923,2,21
924,3,5911
924,3,910
924,3,5993
924,2,21
924,3,929
924,3,6014
925,3,5911
925,3,910
925,3,5993
925,3,929
925,2,21
925,3,6014
926,3,929
926,3,6014
926,2,21
926,3,5911
926,3,910
926,3,5993
927,3,929
927,3,6014
927,2,21
927,3,910
927,3,5911
927,3,5993
928,3,5993
928,3,929
928,3,6014
928,2,21
928,3,910
928,3,5911
929,3,5911
929,3,910
929,3,5993
929,2,21
929,3,6014
930,3,5993
930,3,929
930,3,6014
930,2,21
930,3,910
930,3,5911
931,3,5993
931,3,929
931,2,21
931,3,6014
931,3,5911
931,3,910
932,2,21
933,3,910
933,3,5911
933,3,5993
933,3,929
933,3,6014
933,2,21
934,3,916
934,2,21
935,2,21
935,3,916
935,3,934
936,2,21
937,3,5911
937,3,910
937,3,5993
937,3,929
937,3,6014
937,2,21
938,3,934
938,2,21
938,3,916
939,3,6014
939,3,910
939,3,5911
939,3,5993
939,3,929
939,2,21
940,2,21
941,3,6014
941,3,5911
941,3,5993
941,2,20
942,2,22
944,2,22
946,2,22
947,2,22
948,2,22
949,2,22
951,2,22
952,2,22
953,2,22
954,2,22
955,2,22
956,3,948
956,2,22
957,2,22
957,3,948
959,2,22
960,2,22
961,3,3549
961,2,22
961,3,3562
962,3,942
962,2,22
963,2,22
963,3,942
964,2,22
964,3,942
965,3,942
965,2,22
966,3,942
966,2,22
967,3,942
967,2,22
968,2,22
968,3,942
969,2,22
970,3,942
970,2,22
971,2,22
972,2,23
972,3,966
972,3,942
973,3,942
973,2,22
974,2,22
974,3,942
975,2,22
975,3,948
976,2,22
977,2,24
978,3,979
978,2,24
979,2,24
980,2,24
981,3,979
981,2,24
982,2,24
983,2,24
984,2,24
985,2,24
986,2,24
987,2,24
988,2,24
989,2,24
991,2,24
992,2,24
993,2,24
994,2,24
995,2,24
996,2,24
997,2,24
998,2,24
999,2,25
1000,2,25
1001,2,25
1002,2,25
1002,3,4747
1002,3,4903
1002,3,4719
1003,2,25
1004,2,25
1005,2,25
1006,2,25
1007,2,25
1008,2,25
1009,2,25
1011,2,25
1012,3,1154
1012,2,26
1013,3,5908
1013,2,26
1014,3,5908
1014,2,26
1015,3,5908
1015,2,26
1016,2,26
1017,2,26
1018,2,26
1019,2,26
1020,3,1145
1020,2,26
1021,3,5908
1021,2,26
1022,3,1100
1022,2,26
1023,2,26
1024,2,26
1024,3,5908
1025,2,26
1026,3,5908
1026,2,26
1027,2,26
1028,2,26
1029,2,26
1030,2,26
1030,3,1028
1031,2,26
1031,3,5908
1032,2,26
1033,2,26
1034,2,26
1034,3,5908
1035,2,26
1035,3,5908
1036,2,26
1036,3,5908
1037,2,26
1038,2,26
1039,3,1120
1039,2,26
1040,3,1145
1040,2,26
1041,3,1120
1041,2,26
1042,3,1120
1042,2,26
1043,3,1120
1043,2,26
1044,3,1057
1044,2,27
1045,2,27
1046,2,27
1047,2,27
1048,3,1057
1048,2,27
1049,3,1059
1049,3,1057
1049,2,27
1049,3,1082
1050,2,27
1050,3,1057
1051,3,1057
1051,2,27
1051,3,1059
1052,3,1057
1052,2,27
1053,3,1060
1053,3,1057
1053,2,27
1054,3,1057
1054,2,27
1055,2,27
1056,2,27
1057,2,27
1058,2,27
1058,3,1056
1059,2,27
1060,2,27
1061,3,1057
1061,2,27
1062,2,27
1062,3,5908
1063,2,27
1064,2,27
1065,3,1057
1065,2,27
1065,3,1060
1066,3,1057
1066,2,27
1067,3,1057
1067,3,1059
1067,2,27
1068,3,1057
1068,2,27
1069,3,1057
1069,2,27
1069,3,1074
1070,3,1057
1070,2,27
1071,3,1057
1071,3,1066
1071,2,27
1072,3,1057
1072,2,27
1072,3,1060
1073,3,1057
1073,2,27
1073,3,1060
1074,3,1057
1074,2,27
1075,2,27
1076,3,1079
1076,3,1081
1076,2,28
1077,3,1079
1077,3,1081
1077,2,28
1078,3,1081
1078,2,28
1079,3,1081
1079,2,28
1080,2,28
1080,3,1079
1080,3,1081
1081,2,28
1082,3,1057
1082,2,27
1082,3,1059
1083,2,27
1083,3,1057
1083,3,1066
1084,3,1057
1084,2,27
1085,2,26
1086,3,1100
1086,2,26
1087,2,29
1088,2,26
1088,3,6014
1088,3,5827
1088,3,5911
1089,2,26
1090,2,26
1091,2,26
1092,2,26
1094,2,26
1095,2,26
1096,2,26
1096,3,5908
1097,3,1139
1097,2,26
1098,3,1028
1098,2,26
1099,3,1145
1099,2,26
1100,2,26
1101,2,26
1102,2,26
1102,3,5908
1103,2,26
1104,2,26
1105,2,26
1106,2,26
1106,3,5908
1107,2,26
1107,3,5908
1108,2,26
1109,2,26
1110,2,26
1110,3,5908
1111,2,26
1112,3,5908
1112,2,26
1113,3,1085
1113,2,26
1114,3,5908
1114,2,26
1115,3,5908
1115,2,26
1116,2,26
1117,3,5908
1117,2,26
1118,3,1120
1118,2,26
1119,3,5908
1119,2,26
1120,2,26
1121,2,26
1122,2,30
1123,2,30
1124,2,30
1125,2,30
1126,2,30
1127,2,30
1128,2,26
1129,2,26
1130,2,26
1130,3,1154
1131,2,26
1132,2,26
1133,2,26
1134,2,26
1134,3,5908
1135,2,26
1135,3,1028
1136,3,1154
1136,2,26
1137,2,26
1138,3,1145
1138,2,26
1139,2,26
1140,2,26
1141,2,26
1142,2,26
1143,2,26
1143,3,5908
1144,2,26
1145,2,26
1146,3,5908
1146,2,26
1147,3,1120
1147,2,26
1148,2,26
1149,2,26
1150,3,6014
1150,3,5911
1150,2,26
1151,3,1145
1151,2,26
1152,2,26
1153,2,26
1154,2,26
1155,2,26
1156,2,31
1157,2,31
1158,2,31
1159,2,31
1160,2,31
1161,2,32
1162,2,32
1163,2,32
1164,2,32
1165,2,32
1166,2,32
1167,2,32
1168,2,32
1169,2,32
1170,2,32
1171,2,32
1172,2,32
1173,2,32
1174,2,32
1175,3,5911
1175,3,4480
1175,2,33
1175,3,6014
1176,2,33
1177,2,33
1178,2,33
1179,3,1187
1179,2,33
1180,2,33
1181,3,1177
1181,2,33
1182,2,33
1183,2,33
1184,2,33
1185,2,33
1186,2,33
1187,2,33
1188,2,33
1189,2,33
1190,3,1187
1190,2,33
1191,2,33
1192,3,1187
1192,2,33
1193,2,33
1194,2,33
1195,2,34
1196,2,34
1197,2,34
1198,2,34
1199,2,34
1200,2,34
1201,2,34
1202,2,34
1203,2,34
1204,2,34
1205,2,34
1206,2,34
1207,3,1187
1207,2,33
1207,3,1192
1208,2,32
1209,2,32
1210,2,35
1211,2,35
1212,2,35
1213,2,35
1214,2,36
1215,2,36
1216,2,36
1217,2,36
1218,2,32
1219,2,32
1220,2,37
1221,2,37
1222,2,38
1223,2,38
1224,2,38
1225,2,38
1226,2,32
1228,2,32
1230,2,32
1231,2,32
1232,2,32
1233,2,32
1234,2,32
1235,2,32
1237,2,32
1238,2,39
1239,2,39
1240,2,39
1241,2,39
1242,2,39
1243,2,39
1244,2,39
1245,2,39
1246,2,39
1254,2,40
1258,2,40
1258,3,5893
1260,2,40
1261,2,40
1267,2,40
1268,3,5908
1268,2,40
1269,2,41
1269,3,5951
1270,2,41
1271,2,42
1272,2,42
1272,3,5908
1273,2,42
1274,2,42
1275,2,42
1276,2,42
1277,2,42
1279,2,42
1280,2,42
1282,3,5908
1282,2,42
1283,3,1319
1283,3,1348
1283,2,42
1283,3,1294
1283,3,6507
1284,2,42
1285,3,5908
1285,2,42
1286,2,42
1286,3,6506
1286,3,6490
1287,3,6507
1287,3,1348
1287,2,42
1288,2,42
1289,3,6507
1289,3,1348
1289,2,42
1290,2,42
1291,2,42
1292,2,42
1293,2,42
1294,3,6507
1294,3,1319
1294,3,1348
1294,2,42
1295,2,42
1296,2,42
1296,3,5908
1297,3,5908
1297,2,42
1298,3,5908
1298,2,42
1299,2,42
1300,2,42
1301,2,42
1302,2,42
1302,3,5908
1303,2,42
1304,2,42
1305,2,42
1305,3,5908
1306,3,1348
1306,2,42
1306,3,6507
1307,2,42
1307,3,6506
1307,3,6490
1308,3,1348
1308,2,42
1308,3,6507
1309,3,5908
1309,2,42
1310,3,5908
1310,2,42
1311,2,42
1312,2,42
1313,3,5908
1313,2,42
1314,2,42
1316,2,42
1317,3,5908
1317,2,42
1318,2,42
1318,3,6506
1318,3,6490
1319,3,1348
1319,2,42
1319,3,6507
1320,2,42
1321,3,6507
1321,3,1348
1321,2,42
1322,2,42
1323,3,5908
1323,2,42
1324,3,5908
1324,2,42
1325,2,42
1325,3,5908
1326,2,42
1327,3,5908
1327,2,42
1328,3,5908
1328,2,42
1329,2,42
1329,3,5908
1330,2,42
1331,3,1280
1331,2,42
1332,2,42
1333,2,42
1333,3,5908
1334,2,42
1335,2,42
1335,3,6507
1336,3,1348
1336,2,42
1336,3,6507
1336,3,1287
1337,3,6014
1337,3,5911
1337,3,6514
1337,2,42
1338,2,42
1338,3,1334
1339,2,42
1340,2,42
1340,3,5908
1341,3,1348
1341,2,42
1341,3,6507
1342,2,42
1342,3,5908
1343,3,5908
1343,2,42
1344,3,5908
1344,2,42
1345,2,42
1346,3,5908
1346,2,42
1347,2,42
1348,2,42
1348,3,6507
1349,2,42
1350,2,42
1351,3,5908
1351,2,42
1352,2,42
1353,2,42
1353,3,1349
1354,2,42
1354,3,5908
1355,2,42
1356,3,5908
1356,2,42
1357,2,42
1358,2,42
1358,3,5908
1359,3,1360
1359,3,1370
1359,2,43
1360,2,43
1361,2,43
1362,3,1360
1362,2,43
1363,3,1360
1363,2,43
1364,2,43
1364,3,5908
1365,3,1382
1365,2,43
1366,2,43
1366,3,1381
1367,2,43
1368,2,43
1368,3,1360
1369,2,43
1370,3,1360
1370,2,43
1371,3,1360
1371,2,43
1372,3,5911
1372,3,5993
1372,2,43
1372,3,6014
1373,3,5911
1373,2,43
1373,3,5993
1373,3,6014
1374,2,43
1374,3,1360
1375,3,5908
1375,2,43
1376,3,1360
1376,2,43
1377,3,1360
1377,2,43
1377,3,1370
1378,2,43
1380,2,43
1381,2,43
1382,2,43
1383,2,43
1384,2,43
1385,2,43
1386,3,1370
1386,3,1360
1386,2,43
1387,3,1382
1387,2,43
1388,2,43
1389,2,43
1389,3,5908
1390,2,43
1391,2,43
1391,3,5908
1392,2,43
1393,2,43
1394,2,43
1395,2,43
1396,2,43
1397,2,44
1398,2,44
1399,2,44
1399,3,782
1399,3,783
1399,3,647
1400,3,4719
1400,3,4890
1400,2,44
1400,3,4998
1401,3,1397
1401,2,44
1402,3,1398
1402,2,44
1403,2,44
1404,3,1399
1404,3,782
1404,3,783
1404,2,44
1404,3,647
1405,2,44
1406,2,44
1407,2,44
1408,3,4719
1408,2,44
1409,2,44
1410,2,45
1411,2,45
1412,2,45
1413,2,45
1414,2,45
1415,2,45
1416,2,45
1417,2,45
1418,2,45
1419,2,45
1420,2,45
1421,2,45
1422,2,45
1423,2,45
1424,2,45
1425,2,45
1426,2,45
1427,2,45
1428,2,45
1429,2,45
1430,3,782
1430,3,783
1430,2,45
1430,3,647
1431,2,46
1432,2,46
1433,2,46
1434,2,47
1435,2,47
1436,2,47
1437,2,47
1438,2,47
1439,2,47
1440,2,47
1441,2,47
1442,2,47
1443,3,1445
1443,2,48
1444,2,48
1445,2,48
1446,2,48
1447,2,48
1448,3,1445
1448,2,48
1449,3,1445
1449,2,48
1450,2,48
1451,2,48
1452,2,48
1453,2,48
1453,3,1463
1454,2,48
1455,2,48
1456,2,48
1457,3,1453
1457,2,48
1457,3,1463
1458,3,1452
1458,2,48
1459,3,1445
1459,2,48
1460,2,48
1460,3,1463
1461,3,1453
1461,2,48
1461,3,1463
1462,3,1452
1462,2,48
1463,2,48
1464,3,1445
1464,2,48
1465,2,48
1466,2,48
1467,3,1445
1467,2,48
1468,2,48
1469,2,48
1470,3,1445
1470,2,48
1471,2,48
1471,3,1445
1472,2,48
1472,3,1445
1473,2,48
1474,2,48
1475,3,1445
1475,2,48
1476,2,48
1477,2,48
1478,2,48
1479,2,48
1480,2,48
1481,2,47
1482,2,47
1483,2,47
1484,2,47
1485,2,47
1486,2,47
1487,2,47
1488,2,47
1490,2,47
1491,2,47
1492,2,47
1493,2,47
1494,2,47
1495,2,47
1496,2,47
1497,2,47
1499,2,47
1500,2,47
1501,2,49
1502,2,49
1503,2,49
1504,2,49
1505,2,49
1506,2,47
1507,2,47
1508,3,1571
1508,3,6014
1508,2,47
1508,3,5911
1509,2,47
1510,2,47
1511,2,50
1512,2,50
1513,2,50
1514,2,50
1515,2,47
1516,2,47
1517,2,47
1518,2,47
1519,2,47
1520,2,47
1521,2,47
1522,2,47
1523,2,47
1524,2,47
1525,2,47
1526,2,47
1527,2,47
1528,2,47
1529,2,47
1530,2,47
1531,3,5911
1531,3,6014
1532,3,6014
1532,3,5911
1533,3,6014
1533,3,5911
1534,3,5911
1534,3,6014
1535,3,5911
1535,3,6014
1536,3,5911
1536,3,5919
1536,3,5993
1536,2,47
1536,3,6014
1537,2,47
1538,2,47
1539,3,5911
1539,3,5919
1539,3,5993
1539,2,47
1539,3,6014
1540,3,5911
1540,3,5993
1540,2,47
1540,3,6014
1541,2,47
1542,2,47
1543,2,47
1545,2,47
1546,2,47
1547,2,47
1548,2,47
1549,2,47
1550,2,47
1551,2,47
1552,2,47
1553,2,47
1554,2,47
1554,3,6014
1554,3,5911
1555,2,47
1556,2,47
1557,2,47
1558,2,47
1559,2,47
1561,2,47
1562,2,47
1563,2,47
1564,3,5919
1564,3,5911
1564,3,5993
1564,2,47
1564,3,6014
1566,2,47
1567,2,47
1568,2,47
1569,2,47
1571,3,5911
1571,2,47
1571,3,6014
1572,3,5911
1572,3,5919
1572,3,5993
1572,2,47
1572,3,6014
1573,2,47
1574,2,47
1576,2,47
1577,2,47
1578,2,47
1579,2,47
1580,2,47
1581,2,47
1582,2,47
1584,2,47
1585,2,47
1587,2,47
1587,3,6014
1587,3,5911
1587,3,1571
1588,2,47
1589,2,47
1590,2,47
1591,2,47
1592,2,47
1593,2,47
1594,2,47
1595,2,47
1596,2,47
1597,2,47
1598,2,47
1599,2,47
1600,2,47
1601,2,47
1602,3,5911
1602,3,1571
1602,2,47
1602,3,6014
1603,3,5911
1603,3,1571
1603,2,47
1603,3,6014
1604,2,47
1607,2,47
1609,2,47
1610,2,47
1614,2,47
1615,2,47
1616,2,47
1617,2,47
1617,3,1618
1618,2,47
1619,2,47
1619,3,1614
1620,2,47
1620,3,1618
1621,2,47
1622,2,47
1623,2,47
1624,2,47
1625,2,47
1626,2,47
1627,2,47
1628,2,47
1629,2,47
1630,2,47
1631,2,47
1632,2,51
1633,2,51
1634,2,51
1635,2,51
1636,2,51
1636,3,782
1636,3,783
1636,3,647
1637,2,51
1638,2,51
1638,3,1643
1639,2,51
1640,2,51
1641,2,51
1642,3,1644
1642,2,51
1643,2,51
1644,2,51
1645,3,6014
1645,2,47
1645,3,5911
1645,3,1571
1646,2,47
1647,2,52
1648,2,52
1649,2,52
1650,2,47
1651,2,47
1652,2,47
1652,3,1579
1653,2,47
1654,2,47
1655,2,47
1656,2,47
1657,2,47
1657,3,1579
1658,2,47
1659,3,1571
1659,3,6014
1659,2,47
1659,3,5911
1660,2,47
1661,2,47
1662,2,53
1663,2,53
1664,2,53
1665,2,53
1666,2,53
1667,2,53
1668,2,53
1669,2,53
1670,2,53
1671,2,53
1672,2,53
1673,2,53
1674,2,53
1675,2,53
1676,2,53
1677,2,47
1678,2,47
1679,2,47
1680,2,47
1681,2,47
1682,2,47
1683,2,47
1684,2,47
1685,2,47
1686,2,54
1688,2,54
1690,2,54
1692,2,54
1696,2,54
1697,2,54
1698,2,54
1699,2,54
1700,3,1703
1700,2,54
1701,3,782
1701,3,783
1701,3,647
1701,2,54
1702,2,54
1703,2,54
1704,2,54
1705,2,54
1706,2,54
1707,2,54
1708,3,4719
1708,2,54
1708,3,4747
1709,2,54
1710,2,54
1711,2,54
1712,2,47
1712,3,5911
1712,3,1571
1712,3,6014
1713,2,47
1714,2,47
1715,2,47
1716,2,47
1717,2,47
1718,2,47
1719,2,55
1720,2,55
1721,2,55
1722,2,55
1723,2,55
1724,2,55
1725,2,55
1726,2,56
1727,2,56
1728,2,56
1729,2,56
1730,2,56
1731,2,56
1732,2,57
1733,3,6066
1733,2,57
1734,2,57
1735,2,57
1736,2,57
1737,2,57
1738,2,56
1739,2,56
1740,2,56
1741,3,5911
1741,3,4480
1741,3,6014
1742,2,56
1743,2,56
1743,3,4480
1743,3,5911
1743,3,6014
1744,2,56
1745,2,56
1746,2,56
1747,2,56
1748,2,56
1749,2,56
1750,2,56
1751,2,56
1752,3,5908
1752,2,56
1753,2,56
1754,2,56
1755,2,56
1756,2,56
1757,3,5908
1757,2,56
1758,2,56
1759,3,5908
1759,2,56
1760,2,56
1761,2,56
1762,2,56
1763,2,58
1764,2,58
1765,2,58
1766,2,58
1767,2,58
1768,3,5911
1768,3,5993
1768,3,6014
1769,2,56
1770,2,56
1771,2,56
1772,2,56
1773,2,59
1774,2,59
1775,2,59
1775,3,1776
1776,2,59
1777,2,60
1778,2,60
1779,2,60
1780,3,6014
1780,3,5911
1780,2,60
1781,2,60
1782,2,60
1783,2,60
1784,2,60
1785,2,60
1786,2,60
1787,2,60
1788,3,6980
1788,2,56
1788,3,7015
1789,2,56
1790,2,56
1791,2,56
1792,2,56
1793,2,56
1794,2,56
1796,2,56
1797,2,56
1798,3,782
1798,3,783
1798,2,56
1798,3,647
1799,2,61
1800,2,61
1801,2,61
1802,2,61
1803,2,61
1804,2,61
1805,2,61
1806,2,61
1807,3,1801
1807,2,61
1808,2,61
1809,2,61
1810,2,61
1810,3,1801
1811,2,61
1812,2,61
1813,2,62
1814,2,63
1815,2,62
1816,2,64
1817,2,64
1818,2,64
1819,2,64
1820,2,64
1821,2,65
1821,3,1823
1822,3,1824
1822,2,65
1823,2,65
1824,2,65
1825,3,1823
1825,2,65
1826,3,1824
1826,2,65
1827,2,66
1828,2,66
1829,2,66
1830,2,66
1831,2,66
1832,2,66
1833,2,66
1834,2,66
1835,2,66
1836,2,66
1837,2,66
1838,2,66
1839,2,66
1840,2,66
1841,2,66
1842,2,66
1843,2,67
1844,2,67
1845,2,67
1846,2,67
1847,2,67
1848,2,68
1849,3,5908
1849,2,68
1852,2,68
1858,2,68
1860,2,68
1861,2,68
1862,2,68
1863,2,68
1864,2,68
1865,2,68
1866,2,68
1867,2,68
1868,2,69
1869,2,69
1869,3,782
1869,3,783
1869,3,647
1870,3,782
1870,2,69
1870,3,783
1870,3,647
1871,2,69
1872,2,69
1872,3,782
1872,3,783
1872,3,647
1873,3,5911
1873,2,70
1873,3,6014
1874,2,70
1875,2,70
1876,2,70
1877,2,70
1878,2,70
1879,2,70
1880,2,70
1881,2,70
1883,2,70
1884,2,70
1885,3,6014
1885,3,5827
1885,3,5911
1885,2,70
1886,2,71
1887,2,71
1888,2,71
1889,2,71
1890,2,71
1891,2,71
1892,2,71
1893,2,71
1894,2,71
1895,2,71
